,user.followers_count,user.friends_count,user.listed_count,user.favourites_count,user.verified,created_at,full_text,id,sentiment
51,1624,4788,0,26062,False,Wed Jun 09 21:07:25 +0000 2021,"RT @jhuntermav: If you believe retail investors are selling $AMC or $GME today, you are misguided",1402734100343971841,0.0516
43,1327,2188,86,1761,False,Wed Jun 09 21:07:33 +0000 2021,"@QTRResearch Raven, serious questions. Admitted ignorance here. How do SEC subpoenas impact shareholders of $GME or any stock for that matter? In the case of GME, what are they looking for and from whom?",1402734132568932357,-0.3939
95,1040,680,3,79434,False,Wed Jun 09 21:06:34 +0000 2021,If y’all aren’t buying GME at this dip idk what to tell you bc WOW this is only cheap for a small time frame,1402733886505844736,0.516
94,1006,1210,1,6634,False,Wed Jun 09 21:06:38 +0000 2021,"RT @CokeRatCramer: Retweet if you’re tits are jacked 

$GME $AMC",1402733902947569677,-0.2263
87,949,184,2,1298,False,Wed Jun 09 21:06:42 +0000 2021,"RT @GMEshortsqueeze: Everyone saw the dilution with $AMC = it got scooped up like it was nothing &amp; kept skyrocketing.

$GME's ATM announcem…",1402733920530096133,0.3612
12,931,898,0,3675,False,Wed Jun 09 21:07:54 +0000 2021,RT @jimmilegs33: Cats out of the bag for both #GME and #AMC. More shares than the total float. Short sellers are going to toss Hail Marys a…,1402734219776851969,0.4201
91,904,834,23,33047,False,Wed Jun 09 21:06:39 +0000 2021,"RT @JCOviedo6: No Q&amp;A on the $GME call once again.

What a clown show.",1402733907284480000,-0.296
36,884,17,3,13236,False,Wed Jun 09 21:07:38 +0000 2021,"RT @rockstar_stocks: Don’t fear the dips, $amc apes. Looking at the data, 75%+ of shares could be sold at profit right now. This means that…",1402734155150938114,0.3182
26,819,2396,17,23134,False,Wed Jun 09 21:07:44 +0000 2021,"Cool stuff @Aiera  Live @GameStop $GME transcription and price analysis. 
https://t.co/VGfZeSPB8c https://t.co/E7OpoJvc3A https://t.co/g03n5pgJC6",1402734180467982339,0.2263
52,814,1595,21,43554,False,Wed Jun 09 21:07:24 +0000 2021,"RT @KongPosting: Although you all know I'm HEAVY $AMC bias, I see a bit of panic over the $GME vote results. 

If I am reading correctly, y…",1402734096925736964,-0.5719
90,799,430,2,18241,False,Wed Jun 09 21:06:40 +0000 2021,"Ryan Cohen is the mannnnn, now $gme chairman, all great news",1402733910631534601,0.6249
0,768,888,1,8357,False,Wed Jun 09 21:08:08 +0000 2021,"RT @KongPosting: Although you all know I'm HEAVY $AMC bias, I see a bit of panic over the $GME vote results. 

If I am reading correctly, y…",1402734280468578310,-0.5719
65,749,347,13,2043,False,Wed Jun 09 21:07:07 +0000 2021,@unusual_whales Only 5M?  Greater Fools will snatch that $GME up quick!,1402734023613501440,-0.2481
13,736,1432,2,1669,False,Wed Jun 09 21:07:53 +0000 2021,"RT @KongPosting: Although you all know I'm HEAVY $AMC bias, I see a bit of panic over the $GME vote results. 

If I am reading correctly, y…",1402734218535448576,-0.5719
20,685,109,3,29638,False,Wed Jun 09 21:07:48 +0000 2021,"RT @KongPosting: Although you all know I'm HEAVY $AMC bias, I see a bit of panic over the $GME vote results. 

If I am reading correctly, y…",1402734197391998977,-0.5719
53,685,109,3,29638,False,Wed Jun 09 21:07:24 +0000 2021,$GME @GameStop SALES INCREASED 25.1% in Q1!!!!!!!!!!!!!! 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀,1402734096690909190,0.6125
84,677,1638,2,4679,False,Wed Jun 09 21:06:45 +0000 2021,Pay attention #AMC #GME #MOASS https://t.co/nD3JTnwIYL,1402733933326786560,-0.1027
23,630,511,1,6882,False,Wed Jun 09 21:07:45 +0000 2021,"RT @rockstar_stocks: Don’t fear the dips, $amc apes. Looking at the data, 75%+ of shares could be sold at profit right now. This means that…",1402734185316597766,0.3182
56,589,2433,2,9456,False,Wed Jun 09 21:07:19 +0000 2021,"RT @TicTocTick: Warning ⚠️ was v crystal clear at 9 am. 

It asked to “manege” meme stocks not open new trades. 

Warning was issued for GM…",1402734075673198592,-0.3818
17,436,776,1,2889,False,Wed Jun 09 21:07:51 +0000 2021,"RT @jhuntermav: If you believe retail investors are selling $AMC or $GME today, you are misguided",1402734208171208705,0.0516
21,405,597,9,7197,False,Wed Jun 09 21:07:48 +0000 2021,"RT @ACararini: @SEC_Enforcement  Millions are watching! #AMC #GME #ApeStrongTogether #AMCSTRONG 
#FinancialTreason",1402734194862723082,0.0
58,377,1331,12,13928,False,Wed Jun 09 21:07:19 +0000 2021,"@SenatorDurbin @SenDuckworth to my senators, can you take a minute and call the SEC? I don't think they actually do their job. They are clearly looking the other way with Prime Brokers issuing naked shorts... I think that's illegal.

#amcstock  #amc #GME #GMEstock #nakedshorting",1402734073781571592,-0.2263
37,368,483,2,5826,False,Wed Jun 09 21:07:38 +0000 2021,@Lesage08306867 @SEC_Enforcement #AMC #GME https://t.co/nghIh4DStw,1402734154412957699,0.0
64,364,207,1,619,False,Wed Jun 09 21:07:08 +0000 2021,"RT @KongPosting: Although you all know I'm HEAVY $AMC bias, I see a bit of panic over the $GME vote results. 

If I am reading correctly, y…",1402734029376569353,-0.5719
49,364,207,1,619,False,Wed Jun 09 21:07:27 +0000 2021,RT @AMCAMCAMCAMCAM1: Just saw #amc got down to around 44 and #gme to  270 in AH. LOL. Yeah us #apes are selling 😂😂😂😂😂😂 GTFOH #tictockbish,1402734109168967685,0.694
71,282,468,3,1244,False,Wed Jun 09 21:07:01 +0000 2021,RT @StockRetail: Lol hedgie. This AH massive drop on both $gme and $amc on zero catalysts when we all know how crowded 6/18 is? You’re gett…,1402733997923323904,0.3182
,user.followers_count,user.friends_count,user.listed_count,user.favourites_count,user.verified,created_at,full_text,id,sentiment
58,20088,18882,469,12518,False,Wed Jun 09 21:09:26 +0000 2021,"$ATOS LARGEST LOSS market today. Comical. OVERSHORTED👀📽

$TSLA $BYND $BB $NAKD $AMC $SOS $GME $SPY $QQQ $SPX $F $T $X $SAVE $DAL $DKNG $PENN $LUV $MVIS $TLRY $SNDL $ACN  $NCLH $RCL $AAL $BA $CCL $ABNB $UAL $VIX $STEM $CCIV #dogecoin $SNOW $SPOT $PRON $PLTR $RKT $EXPR $AMC $BIIB https://t.co/xt7fAy7tmg https://t.co/IAwHa7E0b3",1402734605883559944,-0.4648
19,14049,182,73,1579,False,Wed Jun 09 21:09:59 +0000 2021,"If you want to listen to the call, tune in for the live #GME #GMESqueeze #AMC #AMCSqueeze 

https://t.co/oA0EcreLdb",1402734743779790850,0.0772
5,11957,0,154,7561,False,Wed Jun 09 21:10:07 +0000 2021,"RT @jhuntermav: If you believe retail investors are selling $AMC or $GME today, you are misguided",1402734778047242240,0.0516
40,3536,916,74,2086,False,Wed Jun 09 21:09:43 +0000 2021,RT @StockRetail: Lol hedgie. This AH massive drop on both $gme and $amc on zero catalysts when we all know how crowded 6/18 is? You’re gett…,1402734676234706947,0.3182
42,2010,589,6,4670,False,Wed Jun 09 21:09:42 +0000 2021,"RT @KChampbell: Don't be stupid enough to fall for $CLOV. Again, same as we saw with $RKT. Always, $AMC or $GME.",1402734672107343875,0.4168
72,1997,1478,52,2755,False,Wed Jun 09 21:09:13 +0000 2021,"$GME 
GME They didn't even make any money want to sell more stock 300$ for this Trash book value 6$ per share Bloated POS This is just stupid",1402734552632770564,0.128
54,1647,791,5,17539,False,Wed Jun 09 21:09:27 +0000 2021,🦍🦍🦍✊🏻✊🏻💎#AMC $GME https://t.co/32R3fMli16,1402734610828627976,0.0
89,1411,5001,106,9877,False,Wed Jun 09 21:08:51 +0000 2021,"RT @TheStreet: GameStop Posts Quarterly Loss, Adds Amazon Execs, Plans 5 Million Share Sale; SEC Seeks Documents
https://t.co/wYq3OqMI2P
@m…",1402734459368136707,0.1531
0,1241,365,7,19545,False,Wed Jun 09 21:10:09 +0000 2021,RT @jimmilegs33: Cats out of the bag for both #GME and #AMC. More shares than the total float. Short sellers are going to toss Hail Marys a…,1402734788058943490,0.4201
80,1170,4925,13,23035,False,Wed Jun 09 21:09:04 +0000 2021,$GME down 6% in after hours trading,1402734514863063041,0.0
20,1150,99,27,14887,False,Wed Jun 09 21:09:57 +0000 2021,"This market has been so predictable all year, but S2 is going to get tricky 

Big patreon post dropping tomorrow: 
https://t.co/AlRXCNlbke

Topics:
$MSOS $AIKI $CMPS $CGC $GTBIF $MGM $GME $GNUS $AHT, 
Inflation not being transitory
#crudeoil still heard heard $80 $WTI
&amp; more! https://t.co/3MBS0BwkMx",1402734737182052352,-0.4753
91,1143,1434,7,2073,False,Wed Jun 09 21:08:48 +0000 2021,"Post and premarket fuckery at its finest.

I hear the SEC my do something eventually, once the hedgefunds bankrupt all the companies on the market

#AMCSqueeze #amc #gme #FinancialTreason #financialterrorism https://t.co/fewGkwneQU",1402734448806879234,-0.5574
10,1118,2340,2,77314,False,Wed Jun 09 21:10:03 +0000 2021,RT @jimmilegs33: Cats out of the bag for both #GME and #AMC. More shares than the total float. Short sellers are going to toss Hail Marys a…,1402734763077783556,0.4201
24,1058,1423,49,4112,False,Wed Jun 09 21:09:54 +0000 2021,"RT @Reuters: GameStop hires two Amazon executives to top roles, naming Matt Furlong as chief executive and Mike Recupero as CFO https://t.c…",1402734724695662597,0.3612
8,961,0,672,1,False,Wed Jun 09 21:10:05 +0000 2021,"GameStop sales rise 25% as the company chases e-commerce growth, embarks on a turnaround https://t.co/1supaNvOTd https://t.co/LEmPwtWwH8",1402734770732208131,0.5267
11,888,424,2,11997,False,Wed Jun 09 21:10:01 +0000 2021,"RT @CokeRatCramer: This dip is artificial, just like the tits I sniff off 

$GME $AMC",1402734755557355530,0.1531
35,877,5001,27,2681,False,Wed Jun 09 21:09:44 +0000 2021,"@CEOAdam Then where do the Institutional investors get the shares? How many synthetic shares are we talking about?
$AMC $GME #NakedShorts https://t.co/3gSgwMc8Y6",1402734682169610243,0.6072
86,736,1432,2,1671,False,Wed Jun 09 21:08:52 +0000 2021,"RT @jhuntermav: If you believe retail investors are selling $AMC or $GME today, you are misguided",1402734464531374083,0.0516
66,736,1432,2,1671,False,Wed Jun 09 21:09:18 +0000 2021,RT @CokeRatCramer: $GME will become the Amazon of gaming.,1402734575009284098,0.1779
6,717,2006,17,12633,False,Wed Jun 09 21:10:07 +0000 2021,"RT @jhuntermav: If you believe retail investors are selling $AMC or $GME today, you are misguided",1402734777174790153,0.0516
23,717,2006,17,12633,False,Wed Jun 09 21:09:57 +0000 2021,RT @rockstar_stocks: Hedge Funds under any circumstances cannot let $GME move too rapidly. We all follow #GME MOASS. There is no better pri…,1402734735672156162,0.1779
17,656,390,3,4470,False,Wed Jun 09 21:09:59 +0000 2021,#AME #GME https://t.co/QiUltgadlZ,1402734744551366659,0.0
92,656,390,3,4470,False,Wed Jun 09 21:08:48 +0000 2021,#AME #GME discount got me like https://t.co/PkZf509QUW,1402734448307695616,0.3612
51,601,3201,343,9316,False,Wed Jun 09 21:09:29 +0000 2021,"@Kr00ney $GME Should issue another couple million shares—at least!!— to top up at these prices—it’s free $$ .  After having paid back the 10% notes, #GameStop only has ±$330MM left over from April’s offering of 3.5MM shares for $551MM https://t.co/ZGJtBEUsCb https://t.co/4yZWrjIBSv",1402734620626587649,0.7835
32,550,516,0,1626,False,Wed Jun 09 21:09:48 +0000 2021,"RT @kwjyyc: $amc #amc #amcsqueeze #nakedshorts #gme $gme 
@TradesTrey @matt_kohrs @jhuntermav @CEOAdam
@cvpayne 

float = 501m 
80% owned b…",1402734701115289603,0.0
99,509,1057,0,13610,False,Wed Jun 09 21:08:41 +0000 2021,"RT @LordTrillions: #GAMESTOP EARNINGS PER SHARE NEARLY TWICE AS BETTER THAN EXPECTED,

$1.28B Q1 REVENUE

MATT FURLONG NAMED NEW CEO

$—0.4…",1402734420084203522,0.8442
65,508,325,9,7693,False,Wed Jun 09 21:09:20 +0000 2021,News:  $GME still really blows.  21 billion?  Really?,1402734579987931140,0.0
69,453,5001,11,106,False,Wed Jun 09 21:09:16 +0000 2021,RT @jimcramer: needless to say $GME not an earnings story,1402734563009482760,-0.1511
77,449,899,5,5098,False,Wed Jun 09 21:09:08 +0000 2021,RT @jimmilegs33: Cats out of the bag for both #GME and #AMC. More shares than the total float. Short sellers are going to toss Hail Marys a…,1402734529756897282,0.4201
46,437,264,12,4836,False,Wed Jun 09 21:09:33 +0000 2021,RT @lena_thelight: 🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐#AMCSTOCK #NakedShorts #AMC #GME #FinancialTreason #AMCtothemoon #HODL #AMCAPES #AMCSqueeze #AMCSTRONG 🦍🤍#N…,1402734636485300227,0.0
67,437,264,12,4836,False,Wed Jun 09 21:09:18 +0000 2021,RT @lena_thelight: 🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐#AMCSTOCK #NakedShorts #AMC #GME #FinancialTreason #AMCtothemoon #HODL #AMCAPES #AMCSqueeze #AMCSTRONG 🦍🤍#N…,1402734572912189442,0.0
30,436,776,1,2890,False,Wed Jun 09 21:09:49 +0000 2021,RT @jimmilegs33: Cats out of the bag for both #GME and #AMC. More shares than the total float. Short sellers are going to toss Hail Marys a…,1402734702734110723,0.4201
74,436,297,2,3831,False,Wed Jun 09 21:09:11 +0000 2021,"For every dollar #AMC falls, the more jacked, to the tits, I get. Keep up your #NakedShorting and your #bullshit… I already have a fuck load of your money. I’ll keep taking more. #Citadel, you’re 😚💨💨💨 the wrong shit. 🤦🏼‍♂️🤷🏼‍♂️🤣 #AMCSTRONG #AMCSqueeze #GME $GME #AMCARMY #AMC100K https://t.co/mGw5WdGO9o",1402734545489825792,-0.9022
48,390,195,0,1914,False,Wed Jun 09 21:09:31 +0000 2021,RT @masked_investor: I keep bringing this up because I said we owned over 95% of the float weeks ago using my EYES! @SEC_Enforcement are yo…,1402734629291954180,0.0
34,372,1855,18,21774,False,Wed Jun 09 21:09:44 +0000 2021,"RT @KongPosting: Although you all know I'm HEAVY $AMC bias, I see a bit of panic over the $GME vote results. 

If I am reading correctly, y…",1402734683864145920,-0.5719
60,347,148,9,1991,False,Wed Jun 09 21:09:25 +0000 2021,@KongPosting They're pissing themselves because GME wants to raise cash through equity and they've been pointing and laughing at us despite it being the smart thing to do for the business and by extension shareholders.,1402734601618006031,0.4939
16,296,286,1,55682,False,Wed Jun 09 21:09:59 +0000 2021,"RT @rockstar_stocks: Breaking: The FED has done it, ladies and gentlemen. It pumped over $502 billion into the repo market. We are official…",1402734745750999042,0.1027
52,290,249,0,15865,False,Wed Jun 09 21:09:29 +0000 2021,RT @RocketsR8R: @KongPosting No panic on either front. GME is cooperating with the SEC for an ongoing investigation of their stock per the…,1402734619406094337,-0.6705
75,281,34,0,7348,False,Wed Jun 09 21:09:11 +0000 2021,"RT @kevwetzel: Look at Citadel trying to smack the price down, crazy to see that 3 weeks in a row. #amc $amc #gme $gme",1402734543556259850,-0.34
78,281,34,0,7348,False,Wed Jun 09 21:09:06 +0000 2021,"RT @ACararini: @SEC_Enforcement  Millions are watching! #AMC #GME #ApeStrongTogether #AMCSTRONG 
#FinancialTreason",1402734522458951689,0.0
53,281,34,0,7348,False,Wed Jun 09 21:09:27 +0000 2021,"RT @KongPosting: Although you all know I'm HEAVY $AMC bias, I see a bit of panic over the $GME vote results. 

If I am reading correctly, y…",1402734611147468803,-0.5719
2,276,429,0,48982,False,Wed Jun 09 21:10:08 +0000 2021,RT @JamesCullenB: Anyone panic selling $AMC right now is cray. Im still holding FULL. Gonna run it up. $100+ easily attainable but we gonna…,1402734783847800832,-0.1154
81,265,2401,3,6787,False,Wed Jun 09 21:09:02 +0000 2021,"Great standards @CNBC this is   called open market 
..unlike CNBC with hidden agenda 
Only showing JUST when $gme tanks..of course you are a tool in hands of mafia  https://t.co/GfvxJuscCw

Nasdaq Short Interest Days Nasdaq Short Interest Days NEW YORK, June 09, 2021 (GLOBE NEWSW",1402734506008788994,0.8779
61,258,406,1,2364,False,Wed Jun 09 21:09:24 +0000 2021,RT @rockstar_stocks: $GME first quarter sales grew 25% year over year! #gme #GMESqueeze,1402734596559626240,0.0
37,258,406,1,2364,False,Wed Jun 09 21:09:43 +0000 2021,RT @jimmilegs33: Cats out of the bag for both #GME and #AMC. More shares than the total float. Short sellers are going to toss Hail Marys a…,1402734677656576001,0.4201
,user.followers_count,user.friends_count,user.listed_count,user.favourites_count,user.verified,created_at,full_text,id,sentiment
53,94286,146,984,9529,False,Wed Jun 09 21:10:37 +0000 2021,This is what the GameStop $GME conference call looks like in 2021 😂😂😂😂 https://t.co/BAX05kIdzA,1402734904689975299,0.3612
22,56535,12,75,5,False,Wed Jun 09 21:10:53 +0000 2021,"RT @aaaamhim: $ATOS LARGEST LOSS market today. Comical. OVERSHORTED👀📽

$TSLA $BYND $BB $NAKD $AMC $SOS $GME $SPY $QQQ $SPX $F $T $X $SAVE $…",1402734973593980934,-0.4648
21,26935,12,158,3830,False,Wed Jun 09 21:10:53 +0000 2021,"$gme reports operating loss of 40.8 million dollars compared to an operating loss of 108 million dollars last year first quarter :) JESUS CHRISTTTTT THIS IS GETTING ME FUCKING HARD&gt;!!!
 #gme #GMESqueeze",1402734973786935299,-0.3561
23,9929,20,210,6441,False,Wed Jun 09 21:10:53 +0000 2021,"With $GME $AMC and $BB down big in after hours, it’s a good idea to understand how a short squeeze works and why it’s dangerous. You are pretty much betting against the odds and hedge funds. 

https://t.co/Y25c9lK6DH",1402734970443952128,0.0516
44,9333,15,115,14857,False,Wed Jun 09 21:10:41 +0000 2021,"RT @AT09_Trader: 🚨[New Video]🚨

- Proper Account Size You Need
- Can You Still Make Money Trading Meme Stocks? 

https://t.co/kNOmKoDEBl

@…",1402734921693548544,0.0
7,2263,2826,23,6742,False,Wed Jun 09 21:11:09 +0000 2021,"RT @matt_kohrs: ""Financial Treason"" with Wes Christian.
Share these crazy insights with a fellow Ape.
#AMC #GME #FinancialTreason 

https:/…",1402735039176134662,-0.4767
14,1922,2648,27,94539,False,Wed Jun 09 21:11:04 +0000 2021,RT @StockMKTNewz: This is what the GameStop $GME conference call looks like in 2021 😂😂😂😂 https://t.co/BAX05kIdzA,1402735019714613254,0.3612
52,1649,454,8,6639,False,Wed Jun 09 21:10:37 +0000 2021,"However, the fight right now to level the playing field with #AMC &amp; #GME will help everyone, bc we will sell &amp; be taxed, which benefits the entire economy. We then can help &amp; grow more wealth for the 99%, continuing to push back against a systematic design to hold us down. (2/2)",1402734904811479040,0.8883
38,1361,1767,3,17200,False,Wed Jun 09 21:10:44 +0000 2021,RT @MrDavidNIO: We Hold The Line! We Are Sparta! We Don't Give Up! There Is NO WAY OUT Kenny! #GME #AMC https://t.co/EjxZYOYvyu,1402734933894963201,-0.3184
0,960,682,8,13802,False,Wed Jun 09 21:11:13 +0000 2021,"$GME
wake up call for some ☕️ https://t.co/FCVc6GUBD6",1402735055995351046,0.0
65,879,1879,1,1817,False,Wed Jun 09 21:10:27 +0000 2021,"Was an ape who authentically supported $CLOV, made multiples off it and put in $AMC

To apes that think every $CLOV supporter is a shill; there are authentic long-term supporters of it, and being called shills has led many of them resent $AMC and $GME

#apestogetherstrong",1402734862449192963,0.7003
31,705,2394,7,13390,False,Wed Jun 09 21:10:48 +0000 2021,RT @jimmilegs33: Cats out of the bag for both #GME and #AMC. More shares than the total float. Short sellers are going to toss Hail Marys a…,1402734952089804802,0.4201
54,613,1260,1,1096,False,Wed Jun 09 21:10:37 +0000 2021,#amc #gme #bullishAF #FinancialTreason the end is nigh https://t.co/3HtNxxxvYd,1402734904614526982,0.0
15,597,971,4,19055,False,Wed Jun 09 21:11:04 +0000 2021,RT @tenronotrin: “Totally normal” simultaneous dips $AMC $GME $BB $KOSS #NakedShorting #NakedShorts https://t.co/uq5dHQpJwR,1402735017999187969,0.0
68,563,770,0,4865,False,Wed Jun 09 21:10:24 +0000 2021,"RT @KongPosting: Although you all know I'm HEAVY $AMC bias, I see a bit of panic over the $GME vote results. 

If I am reading correctly, y…",1402734850109579267,-0.5719
18,493,4,2,14,False,Wed Jun 09 21:10:58 +0000 2021,"Given the turbulence in extended hours, I am not putting a new $GME chart up tonight. High chance of being invalidated by morning.  New CEO/CFO announcement + major earnings beat always means price should drop 10% right? Nice try! When dust settles I'll toss a new one up. 💎🙌🚀",1402734993898606594,0.6476
39,462,610,1,12805,False,Wed Jun 09 21:10:44 +0000 2021,"Rob the rich and give it to the poor.
Is that why you halted trading $GME stonk for the Apes? https://t.co/JiAvZ3JKP3",1402734932762431494,-0.7717
56,437,264,12,4838,False,Wed Jun 09 21:10:36 +0000 2021,"RT @masked_investor: If you want to listen to the call, tune in for the live #GME #GMESqueeze #AMC #AMCSqueeze 

https://t.co/oA0EcreLdb",1402734899891773442,0.0772
33,395,118,3,11025,False,Wed Jun 09 21:10:47 +0000 2021,@jimcramer JIM NO $GME. WE JUST TALKED ABOUT THIS 30 MINUTES AGO. FFS.,1402734948491137024,-0.8159
3,377,431,8,8648,False,Wed Jun 09 21:11:10 +0000 2021,"RT @DontFeedBear: With $GME $AMC and $BB down big in after hours, it’s a good idea to understand how a short squeeze works and why it’s dan…",1402735044653948931,0.4404
20,336,323,3,23705,False,Wed Jun 09 21:10:57 +0000 2021,"RT @rockstar_stocks: Net sales increased 25.1% to 1.3 billion, compared to 1 billion in the year prior. $GME #GME #GMESqueeze #GMEstock",1402734987762409475,0.2732
29,292,588,2,19877,False,Wed Jun 09 21:10:49 +0000 2021,This $GME shareholders call is juicy.,1402734956053352450,0.0
42,286,1065,1,87507,False,Wed Jun 09 21:10:41 +0000 2021,"RT @SoggySorkin: DADDY DOESNT LIKE THIS ONE BIT!
#FinancialTreason $GME $AMC https://t.co/5sUMkmsBYW",1402734922113204227,-0.4487
76,286,1065,1,87507,False,Wed Jun 09 21:10:13 +0000 2021,"RT @matt_kohrs: ""Financial Treason"" with Wes Christian.
Share these crazy insights with a fellow Ape.
#AMC #GME #FinancialTreason 

https:/…",1402734805809303552,-0.4767
30,284,473,5,20160,False,Wed Jun 09 21:10:49 +0000 2021,"RT @masked_investor: If you want to listen to the call, tune in for the live #GME #GMESqueeze #AMC #AMCSqueeze 

https://t.co/oA0EcreLdb",1402734954711244800,0.0772
11,258,406,1,2365,False,Wed Jun 09 21:11:07 +0000 2021,"RT @rockstar_stocks: Net sales increased 25.1% to 1.3 billion, compared to 1 billion in the year prior. $GME #GME #GMESqueeze #GMEstock",1402735029273436164,0.2732
,user.followers_count,user.friends_count,user.listed_count,user.favourites_count,user.verified,created_at,full_text,id,sentiment
62,94286,146,984,9530,False,Wed Jun 09 21:15:04 +0000 2021,GameStop $GME really just ended their conference call after 10 minutes with no Q&amp;A 😂😂😂😂😂😂😂 https://t.co/uJUDZB1u8F,1402736026653708292,-0.296
